,word,version,vid,vid_name
847,drunk,1,5,0187.mp4
848,prone,1,5,0187.mp4
849,floor,1,5,0187.mp4
850,puke,1,5,0187.mp4
851,disgust,1,5,0187.mp4
852,woman,1,5,0187.mp4
853,floor,1,5,0187.mp4
854,blond,1,5,0187.mp4
855,disgust,1,5,0187.mp4
856,vomit,1,5,0187.mp4
857,vomit,1,5,0187.mp4
858,sick,1,5,0187.mp4
859,fetish,1,5,0187.mp4
860,sick,1,5,0187.mp4
861,gross,1,5,0187.mp4
862,vomit,1,5,0187.mp4
863,grim,1,5,0187.mp4
864,foul,1,5,0187.mp4
865,nasti,1,5,0187.mp4
866,disgust,1,5,0187.mp4
867,sicken,1,5,0187.mp4
868,repul,1,5,0187.mp4
869,unwel,1,5,0187.mp4
870,woman,1,5,0187.mp4
871,vomit,1,5,0187.mp4
872,parti,1,5,0187.mp4
873,lting-down,1,5,0187.mp4
874,black-dress,1,5,0187.mp4
875,vomit,1,5,0187.mp4
876,floor,1,5,0187.mp4
877,sick,1,5,0187.mp4
878,woman,1,5,0187.mp4
879,intox,1,5,0187.mp4
880,vomit,1,5,0187.mp4
881,woman,1,5,0187.mp4
882,floor,1,5,0187.mp4
883,dress,1,5,0187.mp4
884,blond,1,5,0187.mp4
885,drunk,1,5,0187.mp4
886,sick,1,5,0187.mp4
887,pain,1,5,0187.mp4
888,embarrass,1,5,0187.mp4
889,fell,1,5,0187.mp4
890,vomit,1,5,0187.mp4
891,lie,1,5,0187.mp4
892,woman,1,5,0187.mp4
893,drunk,1,5,0187.mp4
894,chuck,1,5,0187.mp4
895,funni,1,5,0187.mp4
896,absurd,1,5,0187.mp4
897,ridicul,1,5,0187.mp4
898,intrigu,1,5,0187.mp4
899,lynchian,1,5,0187.mp4
900,disgust,2,5,0187.mp4
901,upset,2,5,0187.mp4
902,abhorr,2,5,0187.mp4
903,yucki,2,5,0187.mp4
904,turn-away,2,5,0187.mp4
905,disgust,2,5,0187.mp4
906,anguish,2,5,0187.mp4
907,appal,2,5,0187.mp4
908,sick,2,5,0187.mp4
909,nausea,2,5,0187.mp4
910,disgust,2,5,0187.mp4
911,confus,2,5,0187.mp4
912,shock,2,5,0187.mp4
913,gross,2,5,0187.mp4
914,unhappi,2,5,0187.mp4
915,sick,2,5,0187.mp4
916,grossed-out,2,5,0187.mp4
917,shock,2,5,0187.mp4
918,nervou,2,5,0187.mp4
919,unsur,2,5,0187.mp4
920,disgust,2,5,0187.mp4
921,scare,2,5,0187.mp4
922,angri,2,5,0187.mp4
923,afraid,2,5,0187.mp4
924,pain,2,5,0187.mp4
925,disgust,2,5,0187.mp4
926,loss-of-appetit,2,5,0187.mp4
927,angri,2,5,0187.mp4
928,grossed-out,2,5,0187.mp4
929,upset,2,5,0187.mp4
930,sick,2,5,0187.mp4
931,difficult,2,5,0187.mp4
932,cold,2,5,0187.mp4
933,vomit,2,5,0187.mp4
934,sick,2,5,0187.mp4
935,sick,2,5,0187.mp4
936,disgust,2,5,0187.mp4
937,horrifi,2,5,0187.mp4
938,sympathi,2,5,0187.mp4
939,empathi,2,5,0187.mp4
940,disgust,2,5,0187.mp4
941,pleasant,2,5,0187.mp4
942,unpleas,2,5,0187.mp4
943,outburst,2,5,0187.mp4
944,repuls,2,5,0187.mp4
945,disgust,2,5,0187.mp4
946,sorry-for,2,5,0187.mp4
947,unhygien,2,5,0187.mp4
948,gross,2,5,0187.mp4
949,funni,2,5,0187.mp4
950,disgust,2,5,0187.mp4
951,cring,2,5,0187.mp4
952,uneasi,2,5,0187.mp4
953,sicken,2,5,0187.mp4
954,annoy,2,5,0187.mp4
955,sympath,2,5,0187.mp4
956,upset,2,5,0187.mp4
957,nauseat,2,5,0187.mp4
958,unapp,2,5,0187.mp4
959,stuf,2,5,0187.mp4
960,disgust,2,5,0187.mp4
961,amus,2,5,0187.mp4
962,upset,2,5,0187.mp4
963,happi,2,5,0187.mp4
964,content,2,5,0187.mp4
965,disgust,2,5,0187.mp4
966,amus,2,5,0187.mp4
967,grossed-out,2,5,0187.mp4
968,annoy,2,5,0187.mp4
969,stress,2,5,0187.mp4
970,disgust,2,5,0187.mp4
971,gross,2,5,0187.mp4
972,sad,2,5,0187.mp4
973,regret,2,5,0187.mp4
974,remors,2,5,0187.mp4
975,disgust,2,5,0187.mp4
976,uneasi,2,5,0187.mp4
977,disbelief,2,5,0187.mp4
978,disturb,2,5,0187.mp4
979,nauseat,2,5,0187.mp4
980,neutral,2,5,0187.mp4
981,repuls,2,5,0187.mp4
982,uncar,2,5,0187.mp4
983,avoid,2,5,0187.mp4
984,head-shak,2,5,0187.mp4
985,disgust,2,5,0187.mp4
986,angri,2,5,0187.mp4
987,sick,2,5,0187.mp4
988,anger,2,5,0187.mp4
989,calm,2,5,0187.mp4
990,neutral,2,5,0187.mp4
991,content,2,5,0187.mp4
992,bore,2,5,0187.mp4
993,disappoint,2,5,0187.mp4
994,same-sam,2,5,0187.mp4
995,disgust,2,5,0187.mp4
996,gross,2,5,0187.mp4
997,nauseou,2,5,0187.mp4
998,distast,2,5,0187.mp4
999,abhor,2,5,0187.mp4
1000,team,1,6,1210.mp4
1001,women,1,6,1210.mp4
1002,happi,1,6,1210.mp4
1003,teamwork,1,6,1210.mp4
1004,sport,1,6,1210.mp4
1005,footbal,1,6,1210.mp4
1006,women,1,6,1210.mp4
1007,excit,1,6,1210.mp4
1008,lioness,1,6,1210.mp4
1009,wonder,1,6,1210.mp4
1010,happi,1,6,1210.mp4
1011,delight,1,6,1210.mp4
1012,footbal,1,6,1210.mp4
1013,women,1,6,1210.mp4
1014,usa,1,6,1210.mp4
1015,happi,1,6,1210.mp4
1016,win,1,6,1210.mp4
1017,game,1,6,1210.mp4
1018,women,1,6,1210.mp4
1019,match,1,6,1210.mp4
1020,footbal,1,6,1210.mp4
1021,women,1,6,1210.mp4
1022,celebr,1,6,1210.mp4
1023,team,1,6,1210.mp4
1024,player,1,6,1210.mp4
1025,team,1,6,1210.mp4
1026,happi,1,6,1210.mp4
1027,celebr,1,6,1210.mp4
1028,lucki,1,6,1210.mp4
1029,victori,1,6,1210.mp4
1030,victori,1,6,1210.mp4
1031,ladi,1,6,1210.mp4
1032,soccer,1,6,1210.mp4
1033,celebr,1,6,1210.mp4
1034,uniform,1,6,1210.mp4
1035,women,1,6,1210.mp4
1036,excit,1,6,1210.mp4
1037,play,1,6,1210.mp4
1038,beauti,1,6,1210.mp4
1039,stadium,1,6,1210.mp4
1040,team,1,6,1210.mp4
1041,woman-socc,1,6,1210.mp4
1042,embrac,1,6,1210.mp4
1043,victori,1,6,1210.mp4
1044,excit,1,6,1210.mp4
1045,girl,1,6,1210.mp4
1046,congratul,1,6,1210.mp4
1047,sport,1,6,1210.mp4
1048,sport,1,6,1210.mp4
1049,togeth,1,6,1210.mp4
1050,women,1,6,1210.mp4
1051,sport,1,6,1210.mp4
1052,celebr,1,6,1210.mp4
1053,happi,1,6,1210.mp4
1054,victori,1,6,1210.mp4
1055,footbal,1,6,1210.mp4
1056,soccer,1,6,1210.mp4
1057,womens-footb,1,6,1210.mp4
1058,victori,1,6,1210.mp4
1059,win,1,6,1210.mp4
1060,celebr,1,6,1210.mp4
1061,happi,1,6,1210.mp4
1062,sport,1,6,1210.mp4
1063,women,1,6,1210.mp4
1064,congratul,1,6,1210.mp4
1065,happi,1,6,1210.mp4
1066,friendli,1,6,1210.mp4
1067,sporti,1,6,1210.mp4
1068,game,1,6,1210.mp4
1069,physic,1,6,1210.mp4
1070,women,1,6,1210.mp4
1071,footbal,1,6,1210.mp4
1072,match,1,6,1210.mp4
1073,outsid,1,6,1210.mp4
1074,competit,1,6,1210.mp4
1075,happi,1,6,1210.mp4
1076,soccer,1,6,1210.mp4
1077,team,1,6,1210.mp4
1078,victori,1,6,1210.mp4
1079,score,1,6,1210.mp4
1080,hug,1,6,1210.mp4
1081,women,1,6,1210.mp4
1082,sport,1,6,1210.mp4
1083,gear,1,6,1210.mp4
1084,happi,1,6,1210.mp4
1085,excit,1,6,1210.mp4
1086,happi,1,6,1210.mp4
1087,fun,1,6,1210.mp4
1088,run,1,6,1210.mp4
1089,win,1,6,1210.mp4
1090,celebr,1,6,1210.mp4
1091,woman,1,6,1210.mp4
1092,sport,1,6,1210.mp4
1093,goal,1,6,1210.mp4
1094,footbal,1,6,1210.mp4
1095,women,1,6,1210.mp4
1096,sport,1,6,1210.mp4
1097,team,1,6,1210.mp4
1098,goal,1,6,1210.mp4
1099,win,1,6,1210.mp4
1100,happi,2,6,1210.mp4
1101,impress,2,6,1210.mp4
1102,energ,2,6,1210.mp4
1103,excit,2,6,1210.mp4
1104,reliev,2,6,1210.mp4
1105,happi,2,6,1210.mp4
1106,victori,2,6,1210.mp4
1107,triumph,2,6,1210.mp4
1108,connect,2,6,1210.mp4
1109,gleeful,2,6,1210.mp4
1110,happi,2,6,1210.mp4
1111,relief,2,6,1210.mp4
1112,excit,2,6,1210.mp4
1113,good,2,6,1210.mp4
1114,attract,2,6,1210.mp4
1115,confus,2,6,1210.mp4
1116,sad,2,6,1210.mp4
1117,scare,2,6,1210.mp4
1118,confus,2,6,1210.mp4
1119,calm,2,6,1210.mp4
1120,happi,2,6,1210.mp4
1121,pride,2,6,1210.mp4
1122,excit,2,6,1210.mp4
1123,togeth,2,6,1210.mp4
1124,interest,2,6,1210.mp4
1125,neutral,2,6,1210.mp4
1126,indiffer,2,6,1210.mp4
1127,apathet,2,6,1210.mp4
1128,passiv,2,6,1210.mp4
1129,congratulatori,2,6,1210.mp4
1130,happi,2,6,1210.mp4
1131,digest,2,6,1210.mp4
1132,mani,2,6,1210.mp4
1133,dobber,2,6,1210.mp4
1134,moni,2,6,1210.mp4
1135,happi,2,6,1210.mp4
1136,unifi,2,6,1210.mp4
1137,proud,2,6,1210.mp4
1138,inspir,2,6,1210.mp4
1139,excit,2,6,1210.mp4
1140,joy,2,6,1210.mp4
1141,accomplish,2,6,1210.mp4
1142,pride,2,6,1210.mp4
1143,excit,2,6,1210.mp4
1144,sporti,2,6,1210.mp4
1145,arous,2,6,1210.mp4
1146,happi,2,6,1210.mp4
1147,passion,2,6,1210.mp4
1148,awesom,2,6,1210.mp4
1149,warm,2,6,1210.mp4
1150,happi,2,6,1210.mp4
1151,calm,2,6,1210.mp4
1152,relax,2,6,1210.mp4
1153,joy,2,6,1210.mp4
1154,proud,2,6,1210.mp4
1155,joy,2,6,1210.mp4
1156,solidar,2,6,1210.mp4
1157,proud,2,6,1210.mp4
1158,jovial,2,6,1210.mp4
1159,pleas,2,6,1210.mp4
1160,excit,2,6,1210.mp4
1161,encourag,2,6,1210.mp4
1162,motiv,2,6,1210.mp4
1163,happi,2,6,1210.mp4
1164,optimist,2,6,1210.mp4
1165,amus,2,6,1210.mp4
1166,bore,2,6,1210.mp4
1167,uninterest,2,6,1210.mp4
1168,disengag,2,6,1210.mp4
1169,bore,2,6,1210.mp4
1170,indiffer,2,6,1210.mp4
1171,happi,2,6,1210.mp4
1172,sad,2,6,1210.mp4
1173,regret,2,6,1210.mp4
1174,calm,2,6,1210.mp4
1175,calm,2,6,1210.mp4
1176,indiffer,2,6,1210.mp4
1177,bore,2,6,1210.mp4
1178,disinterest,2,6,1210.mp4
1179,optimist,2,6,1210.mp4
1180,bore,2,6,1210.mp4
1181,distract,2,6,1210.mp4
1182,tire,2,6,1210.mp4
1183,neutral,2,6,1210.mp4
1184,calm,2,6,1210.mp4
1185,happi,2,6,1210.mp4
1186,team,2,6,1210.mp4
1187,excit,2,6,1210.mp4
1188,forward,2,6,1210.mp4
1189,univers,2,6,1210.mp4
1190,happi,2,6,1210.mp4
1191,proud,2,6,1210.mp4
1192,congratulatori,2,6,1210.mp4
1193,celebratori,2,6,1210.mp4
1194,support,2,6,1210.mp4
1195,neutral,2,6,1210.mp4
1196,delight,2,6,1210.mp4
1197,celebr,2,6,1210.mp4
1198,worthi,2,6,1210.mp4
1199,calm,2,6,1210.mp4
1200,wing,1,7,1169.mp4
1201,feather,1,7,1169.mp4
1202,peopl,1,7,1169.mp4
1203,clean,1,7,1169.mp4
1204,help,1,7,1169.mp4
1205,oil,1,7,1169.mp4
1206,bird,1,7,1169.mp4
1207,save,1,7,1169.mp4
1208,disast,1,7,1169.mp4
1209,sick,1,7,1169.mp4
1210,pollut,1,7,1169.mp4
1211,horribl,1,7,1169.mp4
1212,oil,1,7,1169.mp4
1213,environ,1,7,1169.mp4
1214,cleanup,1,7,1169.mp4
1215,bird,1,7,1169.mp4
1216,rescu,1,7,1169.mp4
1217,care,1,7,1169.mp4
1218,help,1,7,1169.mp4
1219,pelican,1,7,1169.mp4
1220,pelican,1,7,1169.mp4
1221,clean,1,7,1169.mp4
1222,feather,1,7,1169.mp4
1223,oil,1,7,1169.mp4
1224,bird,1,7,1169.mp4
1225,pain,1,7,1169.mp4
1226,injur,1,7,1169.mp4
1227,sad,1,7,1169.mp4
1228,scare,1,7,1169.mp4
1229,worri,1,7,1169.mp4
1230,rescu,1,7,1169.mp4
1231,bird,1,7,1169.mp4
1232,injur,1,7,1169.mp4
1233,vet,1,7,1169.mp4
1234,attend,1,7,1169.mp4
1235,feather,1,7,1169.mp4
1236,bird,1,7,1169.mp4
1237,worker,1,7,1169.mp4
1238,tabl,1,7,1169.mp4
1239,cut,1,7,1169.mp4
1240,bird,1,7,1169.mp4
1241,man,1,7,1169.mp4
1242,rescue-team,1,7,1169.mp4
1243,yellow-over,1,7,1169.mp4
1244,man,1,7,1169.mp4
1245,bird,1,7,1169.mp4
1246,oil-slick,1,7,1169.mp4
1247,help,1,7,1169.mp4
1248,natur,1,7,1169.mp4
1249,saviour,1,7,1169.mp4
1250,bird,1,7,1169.mp4
1251,save,1,7,1169.mp4
1252,clean,1,7,1169.mp4
1253,sadden,1,7,1169.mp4
1254,safety-cloth,1,7,1169.mp4
1255,rescu,1,7,1169.mp4
1256,bird,1,7,1169.mp4
1257,vultur,1,7,1169.mp4
1258,vet,1,7,1169.mp4
1259,veterinari,1,7,1169.mp4
1260,oil,1,7,1169.mp4
1261,bird,1,7,1169.mp4
1262,pelican,1,7,1169.mp4
1263,pollut,1,7,1169.mp4
1264,spill,1,7,1169.mp4
1265,care,1,7,1169.mp4
1266,pleasant,1,7,1169.mp4
1267,kind,1,7,1169.mp4
1268,compass,1,7,1169.mp4
1269,soft,1,7,1169.mp4
1270,peligan,1,7,1169.mp4
1271,oil,1,7,1169.mp4
1272,clean,1,7,1169.mp4
1273,contaminaton,1,7,1169.mp4
1274,rescu,1,7,1169.mp4
1275,bird,1,7,1169.mp4
1276,resc,1,7,1169.mp4
1277,volunt,1,7,1169.mp4
1278,beak,1,7,1169.mp4
1279,injur,1,7,1169.mp4
1280,bird,1,7,1169.mp4
1281,water,1,7,1169.mp4
1282,women,1,7,1169.mp4
1283,yellow,1,7,1169.mp4
1284,blue,1,7,1169.mp4
1285,help,1,7,1169.mp4
1286,scare,1,7,1169.mp4
1287,batter,1,7,1169.mp4
1288,fli,1,7,1169.mp4
1289,high,1,7,1169.mp4
1290,oil,1,7,1169.mp4
1291,spill,1,7,1169.mp4
1292,wildlif,1,7,1169.mp4
1293,save,1,7,1169.mp4
1294,greenpeac,1,7,1169.mp4
1295,pelican,1,7,1169.mp4
1296,oil,1,7,1169.mp4
1297,environmental-damag,1,7,1169.mp4
1298,environ,1,7,1169.mp4
1299,disast,1,7,1169.mp4
1300,sad,2,7,1169.mp4
1301,hope,2,7,1169.mp4
1302,disgust,2,7,1169.mp4
1303,upset,2,7,1169.mp4
1304,compass,2,7,1169.mp4
1305,happi,2,7,1169.mp4
1306,compass,2,7,1169.mp4
1307,optimist,2,7,1169.mp4
1308,hope,2,7,1169.mp4
1309,confid,2,7,1169.mp4
1310,sad,2,7,1169.mp4
1311,angri,2,7,1169.mp4
1312,relief,2,7,1169.mp4
1313,care,2,7,1169.mp4
1314,hope,2,7,1169.mp4
1315,sad,2,7,1169.mp4
1316,unsur,2,7,1169.mp4
1317,anxiou,2,7,1169.mp4
1318,nervou,2,7,1169.mp4
1319,disappoint,2,7,1169.mp4
1320,curiou,2,7,1169.mp4
1321,happi,2,7,1169.mp4
1322,safe,2,7,1169.mp4
1323,kind,2,7,1169.mp4
1324,calm,2,7,1169.mp4
1325,sad,2,7,1169.mp4
1326,concern,2,7,1169.mp4
1327,disturb,2,7,1169.mp4
1328,depress,2,7,1169.mp4
1329,curiou,2,7,1169.mp4
1330,happi,2,7,1169.mp4
1331,clean,2,7,1169.mp4
1332,kind,2,7,1169.mp4
1333,great,2,7,1169.mp4
1334,clean,2,7,1169.mp4
1335,inspir,2,7,1169.mp4
1336,admir,2,7,1169.mp4
1337,hope,2,7,1169.mp4
1338,proud,2,7,1169.mp4
1339,reliev,2,7,1169.mp4
1340,oil,2,7,1169.mp4
1341,disast,2,7,1169.mp4
1342,cruel,2,7,1169.mp4
1343,safe,2,7,1169.mp4
1344,good-wil,2,7,1169.mp4
1345,sad,2,7,1169.mp4
1346,angri,2,7,1169.mp4
1347,hope,2,7,1169.mp4
1348,guilti,2,7,1169.mp4
1349,frustrat,2,7,1169.mp4
1350,thank,2,7,1169.mp4
1351,happi,2,7,1169.mp4
1352,calm,2,7,1169.mp4
1353,impress,2,7,1169.mp4
1354,bore,2,7,1169.mp4
1355,unsur,2,7,1169.mp4
1356,distress,2,7,1169.mp4
1357,inquisit,2,7,1169.mp4
1358,respons,2,7,1169.mp4
1359,unhappi,2,7,1169.mp4
1360,sad,2,7,1169.mp4
1361,optimist,2,7,1169.mp4
1362,peac,2,7,1169.mp4
1363,let-down,2,7,1169.mp4
1364,determin,2,7,1169.mp4
1365,curiou,2,7,1169.mp4
1366,interest,2,7,1169.mp4
1367,sad,2,7,1169.mp4
1368,sympathet,2,7,1169.mp4
1369,sad,2,7,1169.mp4
1370,amus,2,7,1169.mp4
1371,interest,2,7,1169.mp4
1372,piti,2,7,1169.mp4
1373,happi,2,7,1169.mp4
1374,bore,2,7,1169.mp4
1375,concern,2,7,1169.mp4
1376,sympathi,2,7,1169.mp4
1377,dishearten,2,7,1169.mp4
1378,hope,2,7,1169.mp4
1379,pensiv,2,7,1169.mp4
1380,happi,2,7,1169.mp4
1381,relief,2,7,1169.mp4
1382,calm,2,7,1169.mp4
1383,sad,2,7,1169.mp4
1384,wonder,2,7,1169.mp4
1385,disgust,2,7,1169.mp4
1386,greed,2,7,1169.mp4
1387,anger,2,7,1169.mp4
1388,irrespons,2,7,1169.mp4
1389,sad,2,7,1169.mp4
1390,sad,2,7,1169.mp4
1391,anger,2,7,1169.mp4
1392,annoy,2,7,1169.mp4
1393,empathet,2,7,1169.mp4
1394,sympathet,2,7,1169.mp4
1395,sad,2,7,1169.mp4
1396,annoy,2,7,1169.mp4
1397,sympathi,2,7,1169.mp4
1398,unjust,2,7,1169.mp4
1399,powerless,2,7,1169.mp4
1400,peopl,1,8,1567.mp4
1401,hi-fiv,1,8,1567.mp4
1402,sport,1,8,1567.mp4
1403,game,1,8,1567.mp4
1404,happi,1,8,1567.mp4
1405,miss,1,8,1567.mp4
1406,hand,1,8,1567.mp4
1407,woman,1,8,1567.mp4
1408,happi,1,8,1567.mp4
1409,awkward,1,8,1567.mp4
1410,celebr,1,8,1567.mp4
1411,crowd,1,8,1567.mp4
1412,sport,1,8,1567.mp4
1413,happi,1,8,1567.mp4
1414,fan,1,8,1567.mp4
1415,embarra,1,8,1567.mp4
1416,shade,1,8,1567.mp4
1417,ladi,1,8,1567.mp4
1418,cap,1,8,1567.mp4
1419,man,1,8,1567.mp4
1420,celebr,1,8,1567.mp4
1421,crowd,1,8,1567.mp4
1422,woman,1,8,1567.mp4
1423,red,1,8,1567.mp4
1424,sport,1,8,1567.mp4
1425,excit,1,8,1567.mp4
1426,happi,1,8,1567.mp4
1427,congratul,1,8,1567.mp4
1428,victori,1,8,1567.mp4
1429,happi,1,8,1567.mp4
1430,match,1,8,1567.mp4
1431,stranger,1,8,1567.mp4
1432,celebr,1,8,1567.mp4
1433,stadium,1,8,1567.mp4
1434,win,1,8,1567.mp4
1435,friend,1,8,1567.mp4
1436,hand,1,8,1567.mp4
1437,cold,1,8,1567.mp4
1438,jacket,1,8,1567.mp4
1439,happi,1,8,1567.mp4
1440,fan,1,8,1567.mp4
1441,celebr,1,8,1567.mp4
1442,clap,1,8,1567.mp4
1443,overjoy,1,8,1567.mp4
1444,victori,1,8,1567.mp4
1445,high-fiv,1,8,1567.mp4
1446,happi,1,8,1567.mp4
1447,group,1,8,1567.mp4
1448,cohe,1,8,1567.mp4
1449,feedback,1,8,1567.mp4
1450,awkward,1,8,1567.mp4
1451,celebr,1,8,1567.mp4
1452,sport,1,8,1567.mp4
1453,high-fiv,1,8,1567.mp4
1454,embarrass,1,8,1567.mp4
1455,awkward,1,8,1567.mp4
1456,embarass,1,8,1567.mp4
1457,weird,1,8,1567.mp4
1458,sport,1,8,1567.mp4
1459,stadium,1,8,1567.mp4
1460,awkward,1,8,1567.mp4
1461,funni,1,8,1567.mp4
1462,whoop,1,8,1567.mp4
1463,shame,1,8,1567.mp4
1464,accid,1,8,1567.mp4
1465,cheer,1,8,1567.mp4
1466,happi,1,8,1567.mp4
1467,togeth,1,8,1567.mp4
1468,glad,1,8,1567.mp4
1469,impress,1,8,1567.mp4
1470,celebr,1,8,1567.mp4
1471,win,1,8,1567.mp4
1472,crowd,1,8,1567.mp4
1473,congratul,1,8,1567.mp4
1474,hat,1,8,1567.mp4
1475,happi,1,8,1567.mp4
1476,clap,1,8,1567.mp4
1477,win,1,8,1567.mp4
1478,support,1,8,1567.mp4
1479,smile,1,8,1567.mp4
1480,clap,1,8,1567.mp4
1481,confu,1,8,1567.mp4
1482,woman,1,8,1567.mp4
1483,men,1,8,1567.mp4
1484,sport,1,8,1567.mp4
1485,ball,1,8,1567.mp4
1486,scare,1,8,1567.mp4
1487,cold,1,8,1567.mp4
1488,home,1,8,1567.mp4
1489,relax,1,8,1567.mp4
1490,dumb,1,8,1567.mp4
1491,clueless,1,8,1567.mp4
1492,blond,1,8,1567.mp4
1493,high5,1,8,1567.mp4
1494,bimbo,1,8,1567.mp4
1495,awkward,1,8,1567.mp4
1496,social-skil,1,8,1567.mp4
1497,crowd,1,8,1567.mp4
1498,sport,1,8,1567.mp4
1499,high-fiv,1,8,1567.mp4
1500,confu,2,8,1567.mp4
1501,unsur,2,8,1567.mp4
1502,excit,2,8,1567.mp4
1503,energ,2,8,1567.mp4
1504,pump,2,8,1567.mp4
1505,awkward,2,8,1567.mp4
1506,embarrass,2,8,1567.mp4
1507,uncertain,2,8,1567.mp4
1508,humor,2,8,1567.mp4
1509,comic,2,8,1567.mp4
1510,funni,2,8,1567.mp4
1511,joke,2,8,1567.mp4
1512,ridicul,2,8,1567.mp4
1513,sorri,2,8,1567.mp4
1514,happi,2,8,1567.mp4
1515,excit,2,8,1567.mp4
1516,energ,2,8,1567.mp4
1517,happi,2,8,1567.mp4
1518,hyper,2,8,1567.mp4
1519,stoke,2,8,1567.mp4
1520,confus,2,8,1567.mp4
1521,amus,2,8,1567.mp4
1522,happi,2,8,1567.mp4
1523,reject,2,8,1567.mp4
1524,hesit,2,8,1567.mp4
1525,neutral,2,8,1567.mp4
1526,indiffer,2,8,1567.mp4
1527,passiv,2,8,1567.mp4
1528,apathet,2,8,1567.mp4
1529,unconcern,2,8,1567.mp4
1530,happi,2,8,1567.mp4
1531,excit,2,8,1567.mp4
1532,team,2,8,1567.mp4
1533,clean,2,8,1567.mp4
1534,dirti,2,8,1567.mp4
1535,calm,2,8,1567.mp4
1536,confus,2,8,1567.mp4
1537,awkward,2,8,1567.mp4
1538,bore,2,8,1567.mp4
1539,relax,2,8,1567.mp4
1540,awkward,2,8,1567.mp4
1541,cring,2,8,1567.mp4
1542,fluid,2,8,1567.mp4
1543,natur,2,8,1567.mp4
1544,broke,2,8,1567.mp4
1545,funni,2,8,1567.mp4
1546,friendli,2,8,1567.mp4
1547,laugh,2,8,1567.mp4
1548,identify-with,2,8,1567.mp4
1549,joy,2,8,1567.mp4
1550,cringi,2,8,1567.mp4
1551,funni,2,8,1567.mp4
1552,relat,2,8,1567.mp4
1553,fun,2,8,1567.mp4
1554,amus,2,8,1567.mp4
1555,joy,2,8,1567.mp4
1556,delight,2,8,1567.mp4
1557,victori,2,8,1567.mp4
1558,comradeship,2,8,1567.mp4
1559,success,2,8,1567.mp4
1560,amus,2,8,1567.mp4
1561,calm,2,8,1567.mp4
1562,upset,2,8,1567.mp4
1563,sad,2,8,1567.mp4
1564,angri,2,8,1567.mp4
1565,amus,2,8,1567.mp4
1566,confus,2,8,1567.mp4
1567,intrigu,2,8,1567.mp4
1568,happi,2,8,1567.mp4
1569,curiou,2,8,1567.mp4
1570,smile,2,8,1567.mp4
1571,piti,2,8,1567.mp4
1572,funni,2,8,1567.mp4
1573,happi,2,8,1567.mp4
1574,amus,2,8,1567.mp4
1575,amus,2,8,1567.mp4
1576,awkward,2,8,1567.mp4
1577,interest,2,8,1567.mp4
1578,humour,2,8,1567.mp4
1579,relax,2,8,1567.mp4
1580,bore,2,8,1567.mp4
1581,yawn,2,8,1567.mp4
1582,tire,2,8,1567.mp4
1583,uninterest,2,8,1567.mp4
1584,upset,2,8,1567.mp4
1585,happi,2,8,1567.mp4
1586,team,2,8,1567.mp4
1587,sport,2,8,1567.mp4
1588,cheer,2,8,1567.mp4
1589,fan,2,8,1567.mp4
1590,neutral,2,8,1567.mp4
1591,happi,2,8,1567.mp4
1592,ecstat,2,8,1567.mp4
1593,content,2,8,1567.mp4
1594,optimist,2,8,1567.mp4
1595,awkward,2,8,1567.mp4
1596,neutral,2,8,1567.mp4
1597,smile,2,8,1567.mp4
1598,calm,2,8,1567.mp4
1599,unsur,2,8,1567.mp4
1600,skateboard,1,9,1768.mp4
1601,boy,1,9,1768.mp4
1602,fall,1,9,1768.mp4
1603,injuri,1,9,1768.mp4
1604,fell,1,9,1768.mp4
1605,grind,1,9,1768.mp4
1606,skateboard,1,9,1768.mp4
1607,injur,1,9,1768.mp4
1608,boy,1,9,1768.mp4
1609,back,1,9,1768.mp4
1610,ouch,1,9,1768.mp4
1611,fall,1,9,1768.mp4
1612,skateboard,1,9,1768.mp4
1613,injuri,1,9,1768.mp4
1614,hurt,1,9,1768.mp4
1615,accid,1,9,1768.mp4
1616,skateboard,1,9,1768.mp4
1617,fall,1,9,1768.mp4
1618,male,1,9,1768.mp4
1619,snow,1,9,1768.mp4
1620,accid,1,9,1768.mp4
1621,skateboard,1,9,1768.mp4
1622,injuri,1,9,1768.mp4
1623,boy,1,9,1768.mp4
1624,child,1,9,1768.mp4
1625,excruti,1,9,1768.mp4
1626,pain,1,9,1768.mp4
1627,hopeless,1,9,1768.mp4
1628,sore,1,9,1768.mp4
1629,injur,1,9,1768.mp4
1630,boy,1,9,1768.mp4
1631,skate-board,1,9,1768.mp4
1632,incid,1,9,1768.mp4
1633,hit,1,9,1768.mp4
1634,back-injuri,1,9,1768.mp4
1635,pain,1,9,1768.mp4
1636,boy,1,9,1768.mp4
1637,skateboard,1,9,1768.mp4
1638,sad,1,9,1768.mp4
1639,play,1,9,1768.mp4
1640,injuri,1,9,1768.mp4
1641,scateboard,1,9,1768.mp4
1642,boy,1,9,1768.mp4
1643,back-injuri,1,9,1768.mp4
1644,green-helmet,1,9,1768.mp4
1645,pain,1,9,1768.mp4
1646,sore-back,1,9,1768.mp4
1647,skateboard,1,9,1768.mp4
1648,parkour,1,9,1768.mp4
1649,boy,1,9,1768.mp4
1650,skateboard,1,9,1768.mp4
1651,trick,1,9,1768.mp4
1652,pain,1,9,1768.mp4
1653,fall,1,9,1768.mp4
1654,boy,1,9,1768.mp4
1655,crippl,1,9,1768.mp4
